timestamp,fhr,toco
2024-06-01T09:10:07.500,131.3,40.5
2024-06-01T09:10:08.000,130.4,37.3
2024-06-01T09:10:08.500,129.6,40.2
2024-06-01T09:10:09.000,128.4,40.3
2024-06-01T09:10:09.500,127.9,38.6
2024-06-01T09:10:10.000,127.6,40.5
2024-06-01T09:10:10.500,127.3,37.6
2024-06-01T09:10:11.000,127.6,35.2
2024-06-01T09:10:11.500,128.4,36.8
2024-06-01T09:10:12.000,128.4,35.0
2024-06-01T09:10:12.500,127.2,33.4
2024-06-01T09:10:13.000,126.6,33.0
2024-06-01T09:10:13.500,127.0,38.0
2024-06-01T09:10:14.000,126.6,33.4
2024-06-01T09:10:14.500,126.3,33.8
2024-06-01T09:10:15.000,126.6,32.4
2024-06-01T09:10:15.500,127.0,33.2
2024-06-01T09:10:16.000,127.4,32.2
2024-06-01T09:10:16.500,127.3,31.6
2024-06-01T09:10:17.000,126.0,29.9
2024-06-01T09:10:17.500,125.1,29.2
2024-06-01T09:10:18.000,124.4,29.8
2024-06-01T09:10:18.500,123.4,30.9
2024-06-01T09:10:19.000,122.9,33.1
2024-06-01T09:10:19.500,122.1,31.1
2024-06-01T09:10:20.000,122.1,31.8
2024-06-01T09:10:20.500,122.5,29.3
2024-06-01T09:10:21.000,122.3,28.0
2024-06-01T09:10:21.500,122.3,25.7
2024-06-01T09:10:22.000,122.1,27.2
2024-06-01T09:10:22.500,122.5,23.5
2024-06-01T09:10:23.000,122.8,25.8
2024-06-01T09:10:23.500,120.9,28.2
2024-06-01T09:10:24.000,120.1,25.8
2024-06-01T09:10:24.500,119.6,26.5
2024-06-01T09:10:25.000,118.5,23.7
2024-06-01T09:10:25.500,118.0,21.7
2024-06-01T09:10:26.000,118.2,22.6
2024-06-01T09:10:26.500,118.9,22.2
2024-06-01T09:10:27.000,118.6,24.2
2024-06-01T09:10:27.500,119.5,24.8
2024-06-01T09:10:28.000,119.7,20.3
2024-06-01T09:10:28.500,119.0,20.4
2024-06-01T09:10:29.000,118.5,20.2
2024-06-01T09:10:29.500,118.8,19.5
2024-06-01T09:10:30.000,118.9,17.6
2024-06-01T09:10:30.500,118.4,19.2
2024-06-01T09:10:31.000,118.3,19.1
2024-06-01T09:10:31.500,118.5,18.7
2024-06-01T09:10:32.000,118.5,15.9
2024-06-01T09:10:32.500,118.6,17.0
2024-06-01T09:10:33.000,118.7,14.2
2024-06-01T09:10:33.500,118.6,17.7
2024-06-01T09:10:34.000,118.8,14.4
2024-06-01T09:10:34.500,120.5,15.1
2024-06-01T09:10:35.000,120.2,14.4
2024-06-01T09:10:35.500,120.6,13.8
2024-06-01T09:10:36.000,121.0,12.6
2024-06-01T09:10:36.500,120.9,11.2
2024-06-01T09:10:37.000,121.5,16.0
2024-06-01T09:10:37.500,120.8,13.4
2024-06-01T09:10:38.000,121.8,13.0
2024-06-01T09:10:38.500,121.5,15.4
2024-06-01T09:10:39.000,121.5,11.7
2024-06-01T09:10:39.500,121.6,12.4
2024-06-01T09:10:40.000,121.7,11.2
2024-06-01T09:10:40.500,121.8,12.6
2024-06-01T09:10:41.000,122.1,11.2
2024-06-01T09:10:41.500,122.4,10.6
2024-06-01T09:10:42.000,123.4,9.4
2024-06-01T09:10:42.500,124.5,9.9
2024-06-01T09:10:43.000,124.6,10.9
2024-06-01T09:10:43.500,124.0,5.7
2024-06-01T09:10:44.000,123.2,8.4
2024-06-01T09:10:44.500,122.7,7.6
2024-06-01T09:10:45.000,123.2,7.5
2024-06-01T09:10:45.500,122.5,4.7
2024-06-01T09:10:46.000,123.3,8.5
2024-06-01T09:10:46.500,124.5,5.9
2024-06-01T09:10:47.000,126.1,6.5
2024-06-01T09:10:47.500,127.5,5.9
2024-06-01T09:10:48.000,127.0,3.9
2024-06-01T09:10:48.500,127.7,5.5
2024-06-01T09:10:49.000,127.5,3.1
2024-06-01T09:10:49.500,127.6,4.3
2024-06-01T09:10:50.000,127.0,5.0
2024-06-01T09:10:50.500,126.9,5.2
2024-06-01T09:10:51.000,127.9,5.1
2024-06-01T09:10:51.500,127.6,4.6
2024-06-01T09:10:52.000,128.0,7.9
2024-06-01T09:10:52.500,127.9,5.1
2024-06-01T09:10:53.000,128.5,2.4
2024-06-01T09:10:53.500,129.2,3.2
2024-06-01T09:10:54.000,128.8,2.9
2024-06-01T09:10:54.500,130.2,3.5
2024-06-01T09:10:55.000,129.7,2.7
2024-06-01T09:10:55.500,130.9,2.2
2024-06-01T09:10:56.000,130.8,5.8
2024-06-01T09:10:56.500,131.0,3.2
2024-06-01T09:10:57.000,131.4,2.5
2024-06-01T09:10:57.500,130.3,2.5
2024-06-01T09:10:58.000,130.9,2.4
2024-06-01T09:10:58.500,130.8,4.7
2024-06-01T09:10:59.000,132.0,3.2
2024-06-01T09:10:59.500,132.2,4.1
2024-06-01T09:11:00.000,132.5,0.0
2024-06-01T09:11:00.500,133.2,2.7
2024-06-01T09:11:01.000,134.4,3.7
2024-06-01T09:11:01.500,135.4,5.0
2024-06-01T09:11:02.000,135.0,1.9
2024-06-01T09:11:02.500,135.0,0.0
2024-06-01T09:11:03.000,134.4,2.6
2024-06-01T09:11:03.500,135.6,0.7
2024-06-01T09:11:04.000,136.4,0.0
2024-06-01T09:11:04.500,136.1,0.6
2024-06-01T09:11:05.000,136.9,3.0
2024-06-01T09:11:05.500,137.4,3.1
2024-06-01T09:11:06.000,137.9,2.4
2024-06-01T09:11:06.500,138.3,0.0
2024-06-01T09:11:07.000,136.8,4.9
2024-06-01T09:11:07.500,136.6,0.0
2024-06-01T09:11:08.000,136.3,0.9
2024-06-01T09:11:08.500,136.7,0.0
2024-06-01T09:11:09.000,137.4,2.9
2024-06-01T09:11:09.500,137.2,1.6
2024-06-01T09:11:10.000,137.6,2.2
2024-06-01T09:11:10.500,137.3,0.9
2024-06-01T09:11:11.000,137.3,0.7
2024-06-01T09:11:11.500,136.8,1.0
2024-06-01T09:11:12.000,136.2,0.0
2024-06-01T09:11:12.500,135.6,2.1
2024-06-01T09:11:13.000,135.9,2.0
2024-06-01T09:11:13.500,135.8,0.0
2024-06-01T09:11:14.000,135.3,0.5
2024-06-01T09:11:14.500,135.1,1.0
2024-06-01T09:11:15.000,135.8,2.9
2024-06-01T09:11:15.500,136.7,1.1
2024-06-01T09:11:16.000,137.9,0.5
2024-06-01T09:11:16.500,138.2,0.0
2024-06-01T09:11:17.000,138.6,0.0
2024-06-01T09:11:17.500,139.8,0.0
2024-06-01T09:11:18.000,139.8,0.5
2024-06-01T09:11:18.500,139.6,0.0
2024-06-01T09:11:19.000,139.6,0.5
2024-06-01T09:11:19.500,140.2,1.5
2024-06-01T09:11:20.000,140.1,1.0
2024-06-01T09:11:20.500,139.3,0.7
2024-06-01T09:11:21.000,139.6,1.3
2024-06-01T09:11:21.500,140.0,0.6
2024-06-01T09:11:22.000,138.8,0.2
2024-06-01T09:11:22.500,138.7,1.0
2024-06-01T09:11:23.000,139.5,0.0
2024-06-01T09:11:23.500,140.5,2.1
2024-06-01T09:11:24.000,140.2,0.0
2024-06-01T09:11:24.500,140.4,1.5
2024-06-01T09:11:25.000,141.4,0.2
2024-06-01T09:11:25.500,141.1,1.9
2024-06-01T09:11:26.000,140.9,0.3
2024-06-01T09:11:26.500,141.0,0.0
2024-06-01T09:11:27.000,141.1,1.8
2024-06-01T09:11:27.500,140.0,0.5
2024-06-01T09:11:28.000,139.8,0.4
2024-06-01T09:11:28.500,141.0,0.3
2024-06-01T09:11:29.000,142.0,1.7
2024-06-01T09:11:29.500,141.0,1.4
2024-06-01T09:11:30.000,142.5,0.5
2024-06-01T09:11:30.500,143.0,0.0
2024-06-01T09:11:31.000,143.7,0.0
2024-06-01T09:11:31.500,144.0,0.4
2024-06-01T09:11:32.000,143.9,2.9
2024-06-01T09:11:32.500,145.0,0.8
2024-06-01T09:11:33.000,143.5,0.1
2024-06-01T09:11:33.500,144.4,2.0
2024-06-01T09:11:34.000,143.8,0.1
2024-06-01T09:11:34.500,142.3,0.2
2024-06-01T09:11:35.000,143.3,0.5
2024-06-01T09:11:35.500,143.6,0.0
2024-06-01T09:11:36.000,145.1,1.7
2024-06-01T09:11:36.500,144.5,0.9
2024-06-01T09:11:37.000,145.6,0.0
2024-06-01T09:11:37.500,147.5,0.0
2024-06-01T09:11:38.000,147.1,0.6
2024-06-01T09:11:38.500,146.9,2.4
2024-06-01T09:11:39.000,145.7,0.0
2024-06-01T09:11:39.500,146.2,0.0
2024-06-01T09:11:40.000,144.7,1.0
2024-06-01T09:11:40.500,143.4,0.0
2024-06-01T09:11:41.000,142.9,0.0
2024-06-01T09:11:41.500,142.6,0.0
2024-06-01T09:11:42.000,143.2,0.0
2024-06-01T09:11:42.500,143.4,0.0
2024-06-01T09:11:43.000,145.3,0.0
2024-06-01T09:11:43.500,146.7,1.0
2024-06-01T09:11:44.000,146.8,0.2
2024-06-01T09:11:44.500,147.9,0.0
2024-06-01T09:11:45.000,147.7,0.0
2024-06-01T09:11:45.500,147.8,1.5
2024-06-01T09:11:46.000,147.4,2.0
2024-06-01T09:11:46.500,146.4,2.0
2024-06-01T09:11:47.000,146.5,1.7
2024-06-01T09:11:47.500,145.5,0.0
2024-06-01T09:11:48.000,146.0,0.0
2024-06-01T09:11:48.500,146.9,0.3
2024-06-01T09:11:49.000,146.3,1.1
2024-06-01T09:11:49.500,147.1,0.0
2024-06-01T09:11:50.000,146.9,3.0
2024-06-01T09:11:50.500,147.1,1.4
2024-06-01T09:11:51.000,146.6,0.0
2024-06-01T09:11:51.500,146.6,1.3
2024-06-01T09:11:52.000,148.1,0.6
2024-06-01T09:11:52.500,148.3,0.0
2024-06-01T09:11:53.000,148.4,2.0
2024-06-01T09:11:53.500,149.3,0.6
2024-06-01T09:11:54.000,149.8,0.0
2024-06-01T09:11:54.500,149.6,0.4
2024-06-01T09:11:55.000,148.8,1.3
2024-06-01T09:11:55.500,148.7,0.0
2024-06-01T09:11:56.000,149.4,3.5
2024-06-01T09:11:56.500,148.9,0.0
2024-06-01T09:11:57.000,148.9,4.4
2024-06-01T09:11:57.500,147.9,3.2
2024-06-01T09:11:58.000,147.6,0.5
2024-06-01T09:11:58.500,147.0,2.2
2024-06-01T09:11:59.000,146.7,3.9
2024-06-01T09:11:59.500,146.6,1.9
2024-06-01T09:12:00.000,146.8,0.6
2024-06-01T09:12:00.500,147.8,2.6
2024-06-01T09:12:01.000,147.4,5.6
2024-06-01T09:12:01.500,147.7,0.4
2024-06-01T09:12:02.000,147.4,3.6
2024-06-01T09:12:02.500,148.1,3.0
2024-06-01T09:12:03.000,148.8,2.9
2024-06-01T09:12:03.500,149.0,2.6
2024-06-01T09:12:04.000,149.5,2.9
2024-06-01T09:12:04.500,150.5,5.1
2024-06-01T09:12:05.000,150.3,4.6
2024-06-01T09:12:05.500,150.6,2.3
2024-06-01T09:12:06.000,149.5,6.3
2024-06-01T09:12:06.500,148.0,2.2
2024-06-01T09:12:07.000,149.3,5.3
2024-06-01T09:12:07.500,149.3,4.8
2024-06-01T09:12:08.000,149.5,6.5
2024-06-01T09:12:08.500,148.9,5.4
2024-06-01T09:12:09.000,149.0,6.7
2024-06-01T09:12:09.500,150.2,5.3
2024-06-01T09:12:10.000,148.4,7.0
2024-06-01T09:12:10.500,147.4,6.3
2024-06-01T09:12:11.000,148.0,9.2
2024-06-01T09:12:11.500,148.0,5.2
2024-06-01T09:12:12.000,148.5,8.2
2024-06-01T09:12:12.500,148.5,7.4
2024-06-01T09:12:13.000,150.1,7.2
2024-06-01T09:12:13.500,150.0,6.4
2024-06-01T09:12:14.000,149.8,8.1
2024-06-01T09:12:14.500,148.8,5.5
2024-06-01T09:12:15.000,147.7,6.0
2024-06-01T09:12:15.500,148.2,9.4
2024-06-01T09:12:16.000,146.6,6.3
2024-06-01T09:12:16.500,147.1,11.1
2024-06-01T09:12:17.000,146.9,8.8
2024-06-01T09:12:17.500,147.2,9.9
2024-06-01T09:12:18.000,147.5,10.0
2024-06-01T09:12:18.500,146.6,10.8
2024-06-01T09:12:19.000,146.7,10.1
2024-06-01T09:12:19.500,146.7,10.3
2024-06-01T09:12:20.000,146.9,11.0
2024-06-01T09:12:20.500,147.0,13.2
2024-06-01T09:12:21.000,146.6,13.7
2024-06-01T09:12:21.500,146.8,14.2
2024-06-01T09:12:22.000,146.9,13.3
2024-06-01T09:12:22.500,146.9,12.8
2024-06-01T09:12:23.000,147.6,11.0
2024-06-01T09:12:23.500,148.1,14.9
2024-06-01T09:12:24.000,148.4,15.6
2024-06-01T09:12:24.500,148.0,14.1
2024-06-01T09:12:25.000,147.6,16.3
2024-06-01T09:12:25.500,146.6,17.5
2024-06-01T09:12:26.000,144.9,16.1
2024-06-01T09:12:26.500,144.2,18.0
2024-06-01T09:12:27.000,143.9,17.3
2024-06-01T09:12:27.500,144.2,14.7
2024-06-01T09:12:28.000,144.2,17.0
2024-06-01T09:12:28.500,144.4,17.6
2024-06-01T09:12:29.000,144.1,19.5
2024-06-01T09:12:29.500,144.9,17.8
2024-06-01T09:12:30.000,145.1,18.9
2024-06-01T09:12:30.500,145.4,18.6
2024-06-01T09:12:31.000,145.8,20.5
2024-06-01T09:12:31.500,146.4,21.1
2024-06-01T09:12:32.000,146.6,22.9
2024-06-01T09:12:32.500,146.1,23.2
2024-06-01T09:12:33.000,146.9,22.7
2024-06-01T09:12:33.500,145.4,23.3
2024-06-01T09:12:34.000,145.4,23.6
2024-06-01T09:12:34.500,145.3,24.1
2024-06-01T09:12:35.000,145.5,26.7
2024-06-01T09:12:35.500,145.3,21.1
2024-06-01T09:12:36.000,144.5,25.1
2024-06-01T09:12:36.500,144.6,26.3
2024-06-01T09:12:37.000,144.1,28.0
2024-06-01T09:12:37.500,142.8,25.2
2024-06-01T09:12:38.000,142.1,27.8
2024-06-01T09:12:38.500,141.4,29.0
2024-06-01T09:12:39.000,140.6,27.6
2024-06-01T09:12:39.500,140.7,25.8
2024-06-01T09:12:40.000,140.6,28.6
2024-06-01T09:12:40.500,140.1,27.8
2024-06-01T09:12:41.000,141.1,31.1
2024-06-01T09:12:41.500,141.7,29.3
2024-06-01T09:12:42.000,141.9,33.7
2024-06-01T09:12:42.500,141.5,31.6
2024-06-01T09:12:43.000,141.1,30.7
2024-06-01T09:12:43.500,141.7,31.5
2024-06-01T09:12:44.000,140.9,31.1
2024-06-01T09:12:44.500,139.4,33.7
2024-06-01T09:12:45.000,139.2,35.8
2024-06-01T09:12:45.500,140.4,33.6
2024-06-01T09:12:46.000,139.4,35.7
2024-06-01T09:12:46.500,139.4,33.3
2024-06-01T09:12:47.000,139.2,35.5
2024-06-01T09:12:47.500,139.7,38.9
2024-06-01T09:12:48.000,139.7,33.7
2024-06-01T09:12:48.500,137.7,37.9
2024-06-01T09:12:49.000,138.3,38.2
2024-06-01T09:12:49.500,138.3,33.9
2024-06-01T09:12:50.000,137.8,34.9
2024-06-01T09:12:50.500,137.4,35.9
2024-06-01T09:12:51.000,136.6,39.1
2024-06-01T09:12:51.500,136.7,37.2
2024-06-01T09:12:52.000,137.1,37.9
2024-06-01T09:12:52.500,135.7,39.4
2024-06-01T09:12:53.000,136.0,38.8
2024-06-01T09:12:53.500,135.3,39.1
2024-06-01T09:12:54.000,135.3,38.5
2024-06-01T09:12:54.500,135.2,40.8
2024-06-01T09:12:55.000,133.0,38.2
2024-06-01T09:12:55.500,133.2,42.0
2024-06-01T09:12:56.000,132.0,39.1
2024-06-01T09:12:56.500,132.1,38.5
2024-06-01T09:12:57.000,132.2,40.8
2024-06-01T09:12:57.500,131.4,40.6
2024-06-01T09:12:58.000,131.8,37.0
2024-06-01T09:12:58.500,132.1,40.4
2024-06-01T09:12:59.000,132.3,38.1
2024-06-01T09:12:59.500,132.9,38.9
2024-06-01T09:13:00.000,132.0,41.3
2024-06-01T09:13:00.500,131.8,38.8
2024-06-01T09:13:01.000,131.9,40.6
2024-06-01T09:13:01.500,131.5,39.5
2024-06-01T09:13:02.000,131.5,42.9
2024-06-01T09:13:02.500,130.5,39.8
2024-06-01T09:13:03.000,130.0,38.1
2024-06-01T09:13:03.500,130.0,38.1
2024-06-01T09:13:04.000,129.4,38.2
2024-06-01T09:13:04.500,129.4,39.7
2024-06-01T09:13:05.000,128.6,39.3
2024-06-01T09:13:05.500,127.7,40.6
2024-06-01T09:13:06.000,127.2,39.2
2024-06-01T09:13:06.500,127.2,39.0
2024-06-01T09:13:07.000,127.4,39.1
2024-06-01T09:13:07.500,126.1,38.1
2024-06-01T09:13:08.000,125.4,38.5
2024-06-01T09:13:08.500,125.6,39.0
2024-06-01T09:13:09.000,124.7,38.8
2024-06-01T09:13:09.500,123.4,36.5
2024-06-01T09:13:10.000,123.1,34.4
2024-06-01T09:13:10.500,122.6,35.5
2024-06-01T09:13:11.000,122.7,36.8
2024-06-01T09:13:11.500,122.9,32.3
2024-06-01T09:13:12.000,123.6,35.0
2024-06-01T09:13:12.500,123.9,36.1
2024-06-01T09:13:13.000,124.1,34.2
2024-06-01T09:13:13.500,124.3,33.0
2024-06-01T09:13:14.000,123.7,36.9
2024-06-01T09:13:14.500,123.1,36.0
2024-06-01T09:13:15.000,122.7,33.1
2024-06-01T09:13:15.500,122.0,35.1
2024-06-01T09:13:16.000,120.8,34.6
2024-06-01T09:13:16.500,120.2,30.6
2024-06-01T09:13:17.000,119.2,35.9
2024-06-01T09:13:17.500,118.5,30.0
2024-06-01T09:13:18.000,117.9,30.6
2024-06-01T09:13:18.500,117.9,28.9
2024-06-01T09:13:19.000,116.9,30.2
2024-06-01T09:13:19.500,116.6,27.6
2024-06-01T09:13:20.000,117.2,29.1
2024-06-01T09:13:20.500,117.1,30.3
2024-06-01T09:13:21.000,116.6,28.5
2024-06-01T09:13:21.500,116.9,27.3
2024-06-01T09:13:22.000,116.9,29.6
2024-06-01T09:13:22.500,116.8,25.4
2024-06-01T09:13:23.000,117.3,27.7
2024-06-01T09:13:23.500,116.8,25.3
2024-06-01T09:13:24.000,117.0,25.6
2024-06-01T09:13:24.500,117.1,24.9
2024-06-01T09:13:25.000,117.4,24.5
2024-06-01T09:13:25.500,117.3,23.8
2024-06-01T09:13:26.000,116.8,22.2
2024-06-01T09:13:26.500,117.6,22.0
2024-06-01T09:13:27.000,116.8,23.1
2024-06-01T09:13:27.500,116.0,21.8
2024-06-01T09:13:28.000,115.7,19.7
2024-06-01T09:13:28.500,115.4,19.9
2024-06-01T09:13:29.000,115.0,19.4
2024-06-01T09:13:29.500,114.2,19.9
2024-06-01T09:13:30.000,115.4,19.8
2024-06-01T09:13:30.500,115.5,19.2
2024-06-01T09:13:31.000,116.1,17.6
2024-06-01T09:13:31.500,116.9,18.2
2024-06-01T09:13:32.000,117.2,15.6
2024-06-01T09:13:32.500,117.8,12.9
2024-06-01T09:13:33.000,118.5,16.7
2024-06-01T09:13:33.500,119.3,13.9
2024-06-01T09:13:34.000,119.2,14.5
2024-06-01T09:13:34.500,119.2,13.7
2024-06-01T09:13:35.000,119.4,16.0
2024-06-01T09:13:35.500,119.7,12.8
2024-06-01T09:13:36.000,119.6,14.7
2024-06-01T09:13:36.500,119.4,13.1
2024-06-01T09:13:37.000,119.9,11.6
2024-06-01T09:13:37.500,120.7,10.7
2024-06-01T09:13:38.000,121.2,13.3
2024-06-01T09:13:38.500,121.5,12.8
2024-06-01T09:13:39.000,121.1,13.1
2024-06-01T09:13:39.500,121.4,14.3
2024-06-01T09:13:40.000,121.6,11.6
2024-06-01T09:13:40.500,122.5,11.2
2024-06-01T09:13:41.000,122.9,10.3
2024-06-01T09:13:41.500,123.0,10.3
2024-06-01T09:13:42.000,123.6,9.3
2024-06-01T09:13:42.500,124.3,8.1
2024-06-01T09:13:43.000,125.2,12.1
2024-06-01T09:13:43.500,124.7,6.0
2024-06-01T09:13:44.000,126.2,8.9
2024-06-01T09:13:44.500,127.0,8.9
2024-06-01T09:13:45.000,128.3,8.2
2024-06-01T09:13:45.500,128.9,6.2
2024-06-01T09:13:46.000,129.3,7.1
2024-06-01T09:13:46.500,129.0,6.4
2024-06-01T09:13:47.000,128.5,5.2
2024-06-01T09:13:47.500,128.8,6.5
2024-06-01T09:13:48.000,128.5,5.7
2024-06-01T09:13:48.500,127.9,5.3
2024-06-01T09:13:49.000,128.4,6.9
2024-06-01T09:13:49.500,129.3,4.1
2024-06-01T09:13:50.000,129.6,6.1
2024-06-01T09:13:50.500,129.9,4.3
2024-06-01T09:13:51.000,130.3,5.6
2024-06-01T09:13:51.500,131.8,4.9
2024-06-01T09:13:52.000,131.3,5.0
2024-06-01T09:13:52.500,131.5,2.9
2024-06-01T09:13:53.000,132.2,3.1
2024-06-01T09:13:53.500,132.7,2.8
2024-06-01T09:13:54.000,133.0,4.1
2024-06-01T09:13:54.500,133.0,4.8
2024-06-01T09:13:55.000,133.5,5.2
2024-06-01T09:13:55.500,134.2,2.6
2024-06-01T09:13:56.000,135.0,3.4
2024-06-01T09:13:56.500,134.8,0.7
2024-06-01T09:13:57.000,135.9,0.0
2024-06-01T09:13:57.500,136.9,1.5
2024-06-01T09:13:58.000,137.3,1.7
2024-06-01T09:13:58.500,138.0,0.3
2024-06-01T09:13:59.000,137.1,0.0
2024-06-01T09:13:59.500,137.1,3.1
2024-06-01T09:14:00.000,136.2,1.0
2024-06-01T09:14:00.500,135.9,0.0
2024-06-01T09:14:01.000,136.2,5.5
2024-06-01T09:14:01.500,135.9,2.2
2024-06-01T09:14:02.000,136.8,1.4
2024-06-01T09:14:02.500,136.8,2.8
2024-06-01T09:14:03.000,137.8,0.5
2024-06-01T09:14:03.500,137.6,3.9
2024-06-01T09:14:04.000,137.6,0.0
2024-06-01T09:14:04.500,137.8,0.0
2024-06-01T09:14:05.000,137.5,1.1
2024-06-01T09:14:05.500,137.9,0.1
2024-06-01T09:14:06.000,137.4,3.3
2024-06-01T09:14:06.500,138.2,0.0
2024-06-01T09:14:07.000,138.9,0.0
2024-06-01T09:14:07.500,139.4,1.4
2024-06-01T09:14:08.000,139.6,1.8
2024-06-01T09:14:08.500,140.0,2.4
2024-06-01T09:14:09.000,140.1,1.4
2024-06-01T09:14:09.500,140.4,4.1
2024-06-01T09:14:10.000,139.3,0.0
2024-06-01T09:14:10.500,139.7,1.0
2024-06-01T09:14:11.000,140.0,1.9
2024-06-01T09:14:11.500,140.0,0.2
2024-06-01T09:14:12.000,140.6,0.1
2024-06-01T09:14:12.500,140.9,0.0
2024-06-01T09:14:13.000,142.0,0.0
2024-06-01T09:14:13.500,142.0,0.0
2024-06-01T09:14:14.000,142.3,0.0
2024-06-01T09:14:14.500,143.2,0.0
2024-06-01T09:14:15.000,143.6,1.0
2024-06-01T09:14:15.500,143.1,0.0
2024-06-01T09:14:16.000,143.6,3.4
2024-06-01T09:14:16.500,143.2,2.9
2024-06-01T09:14:17.000,143.2,1.9
2024-06-01T09:14:17.500,142.2,0.0
2024-06-01T09:14:18.000,141.6,0.0
2024-06-01T09:14:18.500,141.9,2.1
2024-06-01T09:14:19.000,140.7,0.5
2024-06-01T09:14:19.500,140.9,1.0
2024-06-01T09:14:20.000,141.0,0.0
2024-06-01T09:14:20.500,141.5,1.8
2024-06-01T09:14:21.000,140.7,0.0
2024-06-01T09:14:21.500,140.2,0.3
2024-06-01T09:14:22.000,141.1,0.0
2024-06-01T09:14:22.500,140.4,0.0
2024-06-01T09:14:23.000,140.3,0.9
2024-06-01T09:14:23.500,139.1,0.0
2024-06-01T09:14:24.000,140.3,0.0
2024-06-01T09:14:24.500,140.1,1.3
2024-06-01T09:14:25.000,140.1,0.0
2024-06-01T09:14:25.500,139.6,1.9
2024-06-01T09:14:26.000,139.9,0.0
2024-06-01T09:14:26.500,140.8,0.9
2024-06-01T09:14:27.000,140.8,0.8
2024-06-01T09:14:27.500,140.7,0.0
2024-06-01T09:14:28.000,140.0,0.0
2024-06-01T09:14:28.500,141.8,1.4
2024-06-01T09:14:29.000,141.1,0.0
2024-06-01T09:14:29.500,140.9,0.0
2024-06-01T09:14:30.000,140.4,0.9
2024-06-01T09:14:30.500,140.3,0.0
2024-06-01T09:14:31.000,141.1,0.8
2024-06-01T09:14:31.500,140.9,0.0
2024-06-01T09:14:32.000,140.9,0.5
2024-06-01T09:14:32.500,140.5,1.7
2024-06-01T09:14:33.000,141.1,0.5
2024-06-01T09:14:33.500,142.0,0.0
2024-06-01T09:14:34.000,141.9,1.0
2024-06-01T09:14:34.500,141.6,0.2
2024-06-01T09:14:35.000,141.6,0.0
2024-06-01T09:14:35.500,142.3,2.2
2024-06-01T09:14:36.000,141.2,0.0
2024-06-01T09:14:36.500,140.1,2.9
2024-06-01T09:14:37.000,140.2,0.0
2024-06-01T09:14:37.500,139.4,2.5
2024-06-01T09:14:38.000,140.8,0.1
2024-06-01T09:14:38.500,141.0,0.0
2024-06-01T09:14:39.000,141.3,0.3
2024-06-01T09:14:39.500,142.3,0.7
2024-06-01T09:14:40.000,142.7,1.0
2024-06-01T09:14:40.500,143.3,1.8
2024-06-01T09:14:41.000,141.8,0.0
2024-06-01T09:14:41.500,142.0,1.0
2024-06-01T09:14:42.000,142.9,1.3
2024-06-01T09:14:42.500,142.4,0.0
2024-06-01T09:14:43.000,141.3,0.0
2024-06-01T09:14:43.500,141.6,0.0
2024-06-01T09:14:44.000,142.3,1.4
2024-06-01T09:14:44.500,141.7,1.5
2024-06-01T09:14:45.000,141.0,0.0
2024-06-01T09:14:45.500,141.0,0.0
2024-06-01T09:14:46.000,141.6,2.3
2024-06-01T09:14:46.500,141.2,0.0
2024-06-01T09:14:47.000,141.8,0.7
2024-06-01T09:14:47.500,142.6,0.0
2024-06-01T09:14:48.000,142.2,0.0
2024-06-01T09:14:48.500,142.8,0.8
2024-06-01T09:14:49.000,143.2,0.3
2024-06-01T09:14:49.500,143.4,2.8
2024-06-01T09:14:50.000,143.5,4.1
2024-06-01T09:14:50.500,143.0,0.5
2024-06-01T09:14:51.000,143.4,2.3
2024-06-01T09:14:51.500,143.7,2.4
2024-06-01T09:14:52.000,143.0,0.1
2024-06-01T09:14:52.500,142.0,0.0
2024-06-01T09:14:53.000,142.1,3.4
2024-06-01T09:14:53.500,142.1,0.5
2024-06-01T09:14:54.000,142.5,1.1
2024-06-01T09:14:54.500,141.6,0.8
2024-06-01T09:14:55.000,141.6,1.1
2024-06-01T09:14:55.500,142.2,0.4
2024-06-01T09:14:56.000,141.7,2.5
2024-06-01T09:14:56.500,142.3,3.4
2024-06-01T09:14:57.000,141.6,1.0
2024-06-01T09:14:57.500,142.6,0.0
2024-06-01T09:14:58.000,142.8,1.8
2024-06-01T09:14:58.500,143.0,0.0
2024-06-01T09:14:59.000,143.6,1.0
2024-06-01T09:14:59.500,143.5,3.9
2024-06-01T09:15:00.000,143.9,5.6
2024-06-01T09:15:00.500,144.5,2.8
2024-06-01T09:15:01.000,144.8,0.8
2024-06-01T09:15:01.500,145.5,3.7
2024-06-01T09:15:02.000,145.4,0.0
2024-06-01T09:15:02.500,146.2,1.7
2024-06-01T09:15:03.000,146.8,5.2
2024-06-01T09:15:03.500,146.5,4.1
2024-06-01T09:15:04.000,146.7,1.1
2024-06-01T09:15:04.500,147.2,0.8
2024-06-01T09:15:05.000,146.9,4.7
2024-06-01T09:15:05.500,146.3,3.6
2024-06-01T09:15:06.000,147.4,2.9
2024-06-01T09:15:06.500,147.2,4.6
2024-06-01T09:15:07.000,147.7,3.3
2024-06-01T09:15:07.500,148.3,1.5
2024-06-01T09:15:08.000,148.9,5.7
2024-06-01T09:15:08.500,148.8,3.7
2024-06-01T09:15:09.000,148.4,3.4
2024-06-01T09:15:09.500,147.9,3.1
2024-06-01T09:15:10.000,148.4,5.7
2024-06-01T09:15:10.500,148.1,4.3
2024-06-01T09:15:11.000,147.8,6.7
